구,법정동,아파트명,r_c,n,last_ym,r_dong,입지가치지수,avg_price_per_sqm,median_amount,lat,lon,subway_dist_km,nearest_station,commute_minutes,pred_idx,final_resid,deviation_pct,zone,extreme_deviation,blue_candidate_lowconf,confidence
성동구,마장동,왕십리금호어울림,0.13680475944019602,14,202512,0.08111565540168537,0.12214973206164059,1548.4488797621054,141750.0,37.56291318497271,127.04102943528831,0.3914153017333527,왕십리,19,0.2402945860350233,-0.1181448539733827,-11.8,Gray,False,False,높음
강남구,개포동,개포주공5단지,1.0819809422146975,14,202601,0.8305704439590634,1.0158202847790043,4366.681347068751,328500.0,37.4875965283577,127.06843277851614,0.2665509800578691,개포동 수인분당선,12,0.3926602795068582,0.6231600052721461,62.3,Red,True,False,높음
송파구,마천동,송파파크데일2단지,-0.09454451625980344,14,202603,-0.08132550631727678,-0.09106582943282274,1265.9554663361162,115650.0,37.49577990304887,127.1588457369864,0.5344892998022953,마천,30,0.009451455141387233,-0.10051728457420997,-10.1,Gray,False,False,높음
송파구,마천동,우방아파트,-0.10729470852249848,13,202601,-0.08132550631727678,-0.10008104124327023,1169.3666616562866,75000.0,37.50032272026631,127.15203829468557,0.592068973131324,마천,30,0.00014546540219961823,-0.10022650664546985,-10.0,Gray,False,False,높음
동작구,상도동,대림아파트,-0.18315298031224186,13,202603,0.13802487378216974,-0.09393690973046087,1013.2105585440945,83000.0,37.492994312336364,126.95347927701698,0.3697117106796263,숭실대입구,28,0.07384990364980881,-0.16778681338026968,-16.8,Gray,False,False,높음
동작구,상도동,동원베네스트,0.13123857836684627,13,202512,0.13802487378216974,0.13312366042665832,1489.3322618375105,126500.0,37.502926695956866,126.94442106942819,0.30853712649067255,상도,28,0.08373690056812,0.049386759858538326,4.9,Gray,False,False,높음
광진구,자양동,현대강변,0.14778907909281555,13,202602,0.22668519296788042,0.16970466628033357,1435.1797410325473,114000.0,37.528435762927764,127.08590831477062,0.9720862028174032,구의,14,0.24086493033774814,-0.07116026405741457,-7.1,Gray,False,False,높음
성동구,금호동4가,브라운스톤금호,0.4294682455351146,13,202602,0.4591414831847896,0.4377108115489132,2014.6995087469877,167000.0,37.546745465179946,127.01566137190224,0.16915928668818994,금호,20,0.25733185980841655,0.18037895174049667,18.0,Gray,False,False,높음
성동구,마장동,대성유니드,0.2064492194775473,13,202603,0.08111565540168537,0.17163434056758564,1647.4213674671164,109500.0,37.56682882133314,127.03863420662242,0.6328461407721861,왕십리,19,0.20127468923949682,-0.029640348671911176,-3.0,Gray,False,False,높음
광진구,자양동,자양동현대,0.18506382167815041,13,202512,0.22668519296788042,0.19662531370307543,1558.8639000002152,130000.0,37.53633865023521,127.07642908672732,0.6885827791740885,건대입구,14,0.28668457117477153,-0.0900592574716961,-9.0,Gray,False,False,높음
광진구,자양동,자양삼성,0.3718961861506006,13,202602,0.22668519296788042,0.33155979915540057,1882.045456013914,150000.0,37.53222862607768,127.0715712619737,0.42768404580490743,자양,14,0.3288508565204127,0.0027089426349878876,0.3,Gray,False,False,높음
광진구,자양동,자양현대5,0.27621149294861946,13,202602,0.22668519296788042,0.2624541873984142,1703.8623271510821,130000.0,37.5316905,127.0749477,0.7190401976669178,자양,14,0.2817620628035141,-0.019307875405099928,-1.9,Gray,False,False,높음
성동구,마장동,왕십리삼성아파트,0.1289209639021231,13,202601,0.08111565540168537,0.11564171154089041,1529.0386299370873,125000.0,37.56616158609928,127.04012796420663,0.6059023898832139,왕십리,19,0.2056293209143798,-0.08998760937348939,-9.0,Gray,False,False,높음
강남구,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",0.8971015144958868,13,202603,0.8018113527857463,0.8706320251319588,3597.4213626748756,407000.0,37.4989205,127.0657857,0.5258879803928566,학여울,9,0.40739720138245517,0.46323482374950364,46.3,Red,False,False,높음
중랑구,신내동,데시앙,-0.2424689927349776,13,202603,-0.3905996466254493,-0.28361639659344196,1057.447922725239,84300.0,37.61748623089158,127.10411644260724,0.5373610859914083,신내 경춘선,37,-0.12319788327218972,-0.16041851332125223,-16.0,Gray,False,False,높음
용산구,이태원동,남산대림,0.6068354918054828,13,202602,0.3483753857530457,0.5350410179020281,2376.662438782004,172500.0,37.54070927879944,126.98882519947777,0.8418798419262343,이태원,24,0.0730727954588426,0.46196822244318547,46.2,Red,False,False,높음
광진구,구의동,구의자이르네,-0.2281903387356839,13,202603,0.15799051936068048,-0.12091787815336044,1546.9860694059466,95000.0,37.54537341157353,127.0886899367665,0.7684313226494058,아차산,15,0.2548959006659137,-0.37581377881927414,-37.6,Blue,False,False,높음
광진구,광장동,신동아파밀리에,0.35776243294919424,13,202512,0.4071930681877723,0.3714931649599104,1839.5876048217212,145000.0,37.546937833092,127.10483186529581,0.2157487323097219,광나루,15,0.3442201051527726,0.02727305980713779,2.7,Gray,False,False,높음
광진구,광장동,"현대8(801동,802동)",0.5226870328838791,13,202602,0.4071930681877723,0.4906053760238494,2122.359505779195,184000.0,37.54711,127.10414,0.2086084661015215,광나루,15,0.3453741103811261,0.14523126564272332,14.5,Gray,False,False,높음
구로구,항동,항동중흥에스클래스베르데카운티,-0.5708910403514742,13,202603,-0.5624339507527361,-0.5685418487962691,961.2983071566446,84000.0,37.480964465431576,126.8208697361377,0.9156442561202393,곡,49,-0.41093896946030695,-0.15760287933596218,-15.8,Gray,False,False,높음
양천구,신정동,삼성쉐르빌,-0.2223440212540342,13,202512,0.16383872304343677,-0.11507103672695893,1255.3526054327233,228000.0,37.522630525565475,126.86024692993001,0.45271870712858936,신정,48,-0.3172376399079939,0.202166603181035,20.2,Gray,False,False,높음
서대문구,홍제동,인왕산벽산,-0.28413174840169514,13,202603,-0.19733448483129434,-0.26002139740991714,949.9697427026724,77000.0,37.59238328148612,126.94844898059154,0.5496435069782941,홍제,47,-0.3140189633576671,0.05399756594774996,5.4,Gray,False,False,높음
서대문구,홍제동,청구2차,-0.12834321987768266,13,202603,-0.19733448483129434,-0.1475074601425748,1128.5519576878955,73500.0,37.58132844534831,126.95138541161239,1.0464005092387256,홍제,47,-0.3943045102986664,0.24679705015609163,24.7,Gray,False,False,높음
마포구,공덕동,한화꿈에그린,0.3616797976802012,13,202602,0.4349727303392257,0.38203894564104135,1767.9819688966159,147000.0,37.54710570602082,126.95544635204234,0.4531532969370886,공덕,39,-0.14735547523246117,0.5293944208735025,52.9,Red,False,False,높음
영등포구,당산동,래미안당산1차,0.16132787882957664,13,202602,0.2812988343220152,0.1946531442441429,1551.2379404361295,110000.0,37.53425705241458,126.90572160377532,0.2804083885020626,당산,27,0.10716664940644749,0.08748649483769541,8.7,Gray,False,False,높음
영등포구,당산동1가,신동아파밀리에,0.1608596197326566,13,202602,0.116152397471021,0.14844094688220227,1628.5892387587303,98800.0,37.52001305610377,126.90016498579921,0.5262835191792863,문래,34,-0.06475673312114039,0.21319768000334266,21.3,Gray,False,False,높음
영등포구,당산동3가,당산한양,0.11192688106161061,13,202603,0.10322305532210625,0.10950915168952607,1551.9550372634376,123000.0,37.5249432895868,126.902258057389,0.3578862482294429,영등포시장,32,0.0002267260341864974,0.10928242565533958,10.9,Gray,False,False,높음
강서구,내발산동,마곡수명산파크3단지,0.004170637689098951,13,202603,0.0009032731049222545,0.0032630364157165354,1286.6283806640663,113000.0,37.552819164769616,126.8249134524411,0.8241168805612106,마곡,42,-0.2639611717606972,0.26722420817641374,26.7,Gray,False,False,높음
노원구,공릉동,태릉우성아파트,-0.26668965626747965,13,202603,-0.29973352934934877,-0.2758685099013322,1008.180113526613,71500.0,37.62455462190694,127.08479993938444,0.5355572275357754,화랑대,28,0.04704605797089456,-0.3229145678722268,-32.3,Blue,False,False,높음
서대문구,홍은동,두산,-0.3304153290530622,13,202602,-0.39441654900378864,-0.34819344570604177,901.5971168148766,67500.0,37.57917701046549,126.93165783430692,1.5352942839194326,홍제,50,-0.5299700083933647,0.18177656268732295,18.2,Gray,False,False,높음
서대문구,홍은동,유원,-0.538815105320401,13,202603,-0.39441654900378864,-0.49870439523245313,767.5801906523477,50000.0,37.597491991147244,126.94466334057691,0.8612465906625185,녹번,50,-0.42103085409619156,-0.07767354113626157,-7.8,Gray,False,False,높음
광진구,광장동,극동1,0.5133509345746865,13,202602,0.4071930681877723,0.4838626383560993,2500.457617314543,250000.0,37.54277064945493,127.10388458768607,0.2829756675591705,광나루,15,0.3333549311519852,0.15050770720411405,15.1,Gray,False,False,높음
영등포구,양평동3가,삼호,-0.1305490105512283,13,202602,0.04018969754797692,-0.08312159163478242,1163.7433881365068,87500.0,37.52832102749041,126.89277768744077,0.44153675700247264,영등포구청,34,-0.05106001596993004,-0.032061575664852376,-3.2,Gray,False,False,높음
강동구,강일동,고덕리엔파크2단지,0.050825854642915294,13,202603,-0.09213056986101283,0.011115736725157484,1489.7519414049343,120000.0,37.55879738390321,127.1731810312974,0.2679260417617177,강일,23,0.1847184394964158,-0.17360270277125833,-17.4,Gray,False,False,높음
구로구,신도림동,우성1,-0.039078092895178745,13,202602,0.07568493397905163,-0.00719947431900364,1201.7210375912623,94000.0,37.50427511893851,126.88894759458275,0.4978173525593976,신도림,38,-0.13569045084053832,0.12849097652153468,12.8,Gray,False,False,높음
구로구,신도림동,우성2,-0.07044230476619905,13,202601,0.07568493397905163,-0.029851405114740524,1135.4983522923533,95700.0,37.503609591341345,126.88928334158012,0.5524669600402743,신도림,38,-0.1445228852234418,0.11467148010870129,11.5,Gray,False,False,높음
구로구,오류동,경남아너스빌,-0.33939374887880097,13,202602,-0.43099437592816636,-0.3648383675036247,886.8795016625269,67500.0,37.4906857085064,126.83988956003,0.44070517655942476,천왕,47,-0.2964124205193782,-0.06842594698424648,-6.8,Gray,False,False,높음
